Tarih,Omerli,Darlik,Elmali,Terkos,Buyukcekmece,Sazlidere,Alibey,Kazandere,Pabucdere,Istrancalar,Istanbul_Daily_Consumption
2023-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3319624.0
2023-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3378640.0
2023-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3364116.0
2023-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3293669.0
2023-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3129822.0
2023-06-26,0.0,0.0,0.0,0.2,2.88,0.24,0.2,28.4,25.2,7.05,3151152.0
2023-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3233165.0
2023-06-28,0.0,3.2,0.0,0.0,0.0,0.0,0.0,7.84,4.7,4.06,2881076.0
2023-06-29,0.0,0.2,0.0,0.4,0.6,0.0,0.0,1.2,0.2,0.52,2630900.0
2023-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2822531.0
2023-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2967969.0
2023-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3104623.0
2023-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3247257.0
2023-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3268486.0
2023-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3328357.0
2023-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3341748.0
2023-07-07,11.84,2.6,2.9,44.6,6.0,0.24,0.8,4.2,0.72,0.17,3346554.0
2023-07-08,1.05,2.8,1.2,0.0,0.0,0.0,0.0,2.4,1.2,6.63,3096746.0
2023-07-09,2.88,6.0,3.92,0.0,0.0,0.0,0.12,0.0,0.0,0.0,3055659.0
2023-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250742.0
2023-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3304136.0
2023-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3368340.0
2023-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3456654.0
2023-07-14,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3550435.0
2023-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3471718.0
2023-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3267028.0
2023-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3366365.0
2023-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3379981.0
2023-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3482614.0
2023-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,2.2,1.18,3488734.0
2023-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3515732.0
2023-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3503430.0
2023-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3485029.0
2023-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3411005.0
2023-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3444398.0
2023-07-26,0.0,0.0,0.44,0.0,0.0,0.24,0.72,0.0,0.0,0.0,3568056.0
2023-07-27,0.0,0.0,3.4,1.0,0.2,0.24,0.52,4.72,1.92,0.6,3329098.0
2023-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3293146.0
2023-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3352835.0
2023-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3304779.0
2023-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3358514.0
2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3383591.0
2023-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3408629.0
2023-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3480267.0
2023-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3511890.0
2023-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3466807.0
2023-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3430611.0
2023-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3406312.0
2023-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3277382.0
2023-08-09,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3229329.0
2023-08-10,0.48,0.8,10.64,57.2,0.0,3.76,23.15,0.8,1.6,2.06,3229157.0
2023-08-11,6.32,15.36,0.4,0.0,0.0,0.0,2.4,0.0,0.0,0.0,3165538.0
2023-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3266198.0
2023-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3179640.0
2023-08-14,0.0,0.0,0.64,0.0,0.2,0.0,0.0,0.0,0.0,0.28,3162640.0
2023-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.2,0.24,3184275.0
2023-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3303304.0
2023-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3341857.0
2023-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3363225.0
2023-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3309678.0
2023-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3338098.0
2023-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3355677.0
2023-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3350204.0
2023-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3424472.0
2023-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3410351.0
2023-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3346422.0
2023-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3391404.0
2023-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3300284.0
2023-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3305705.0
2023-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3378370.0
2023-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3428854.0
2023-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3327159.0
2023-09-01,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3368572.0
2023-09-02,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.48,3334641.0
2023-09-03,1.68,7.4,0.0,0.0,0.0,0.0,0.0,7.8,5.08,0.8,3300514.0
2023-09-04,0.0,0.0,0.0,10.2,0.0,0.24,0.0,19.0,11.5,13.99,3307092.0
2023-09-05,0.0,0.2,0.0,16.4,0.0,118.27,0.0,35.08,34.0,75.13,3139712.0
2023-09-06,0.0,0.8,0.36,0.2,0.6,0.28,0.24,0.0,0.0,0.14,3291339.0
2023-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3350726.0
2023-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,3273874.0
2023-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3316026.0
2023-09-10,0.0,0.0,0.0,0.0,2.52,1.32,0.0,2.0,1.32,1.5,3352508.0
2023-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3313367.0
2023-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3277456.0
2023-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3286970.0
2023-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3274990.0
2023-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3264749.0
2023-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3241881.0
2023-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3319966.0
2023-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3328790.0
2023-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3305478.0
2023-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3320671.0
2023-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3313496.0
2023-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3257294.0
2023-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3290245.0
2023-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3344508.0
2023-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3258174.0
2023-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,3308141.0
2023-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.56,0.5,3287692.0
2023-09-28,20.08,2.6,57.16,62.6,13.92,38.24,24.52,13.8,10.1,12.53,3169877.0
2023-09-29,15.44,7.4,1.44,0.8,0.68,0.72,0.0,0.18,0.2,3.29,3165234.0
2023-09-30,18.12,34.08,34.52,4.56,10.36,6.0,9.76,55.2,52.12,31.18,3186396.0
2023-10-01,20.08,27.8,22.04,21.8,20.49,25.52,12.7,0.2,0.25,0.82,3096521.0
2023-10-02,2.44,0.2,0.68,0.2,0.56,0.0,0.32,0.0,0.0,0.0,3037901.0
2023-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3040634.0
2023-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3048516.0
2023-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3084785.0
2023-10-06,0.12,0.0,0.0,0.0,0.6,0.24,0.52,0.0,0.0,0.0,3117851.0
2023-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3128193.0
2023-10-08,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.72,1.0,0.87,3120052.0
2023-10-09,0.0,0.2,0.3,0.0,0.16,2.0,0.0,0.0,0.0,0.0,3063456.0
2023-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3102787.0
2023-10-11,0.65,1.0,1.08,0.0,0.45,0.0,0.32,0.0,0.0,0.0,2933389.0
2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3087095.0
2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3124113.0
2023-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3165623.0
2023-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3145839.0
2023-10-16,1.64,5.8,2.56,3.8,3.34,2.34,3.3,0.6,0.52,1.36,2999313.0
2023-10-17,5.04,5.8,10.4,12.0,3.49,5.25,4.85,8.6,12.3,17.37,3021118.0
2023-10-18,4.44,11.72,4.64,13.2,1.65,2.74,1.3,0.2,0.32,1.53,2935752.0
2023-10-19,0.0,0.0,0.36,0.0,0.0,0.24,0.0,0.0,0.0,0.0,3056280.0
2023-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3110939.0
2023-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3125158.0
2023-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3164921.0
2023-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3087397.0
2023-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3088586.0
2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3072130.0
2023-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83,3073900.0
2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098660.0
2023-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3149541.0
2023-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3169808.0
2023-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3145326.0
2023-10-31,0.0,0.0,0.0,0.16,0.16,0.13,0.08,0.0,0.0,0.0,3082377.0
2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,1.72,2.36,3093445.0
2023-11-02,12.44,5.4,12.44,16.0,15.03,15.0,12.12,7.2,7.72,8.01,3001150.0
2023-11-03,0.0,0.0,0.0,0.0,0.16,0.21,0.0,0.0,0.0,0.0,3086406.0
2023-11-04,11.44,11.4,15.04,11.2,10.77,9.96,10.32,10.8,10.92,10.48,3058093.0
2023-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3143804.0
2023-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3039794.0
2023-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3054638.0
2023-11-08,6.04,8.0,7.19,11.16,15.76,8.7,7.4,6.2,8.4,5.93,2985157.0
2023-11-09,2.64,2.6,1.07,0.0,0.96,0.4,0.5,0.2,0.0,0.1,2953555.0
2023-11-10,0.16,0.0,0.3,0.0,0.2,0.2,0.12,0.12,0.0,0.13,3016320.0
2023-11-11,20.04,32.2,18.36,11.4,18.48,22.2,21.2,54.8,38.4,33.53,2747431.0
2023-11-12,2.89,2.2,5.07,2.0,3.88,2.9,3.4,2.0,1.7,1.78,3162558.0
2023-11-13,20.01,28.4,23.07,27.8,23.37,23.8,18.7,37.6,29.3,42.02,2964291.0
2023-11-14,0.0,0.2,0.0,0.0,0.12,0.2,0.12,0.0,0.0,0.0,2844792.0
2023-11-15,14.48,14.96,7.07,10.6,5.2,7.2,5.4,5.0,4.4,7.64,3013228.0
2023-11-16,2.63,2.0,1.88,0.0,2.0,0.4,1.2,0.12,0.12,0.1,2887169.0
2023-11-17,1.0,0.6,7.6,14.4,5.2,7.6,5.6,14.4,10.7,13.58,2973881.0
2023-11-18,48.02,64.4,65.44,53.02,38.06,52.01,44.1,17.03,15.1,23.33,2907330.0
2023-11-19,20.01,28.8,15.8,7.4,1.2,4.8,7.9,0.4,0.5,1.24,3000041.0
2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3009819.0
2023-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2990308.0
2023-11-22,12.68,15.01,11.56,21.4,10.8,12.01,9.12,29.02,28.9,39.0,3003987.0
2023-11-23,1.08,1.0,0.48,0.2,0.2,0.2,0.2,3.2,3.7,3.93,3000640.0
2023-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,1.17,2981242.0
2023-11-25,10.48,8.0,8.4,7.6,9.6,8.05,6.8,32.6,31.72,25.36,3019121.0
2023-11-26,0.0,1.2,0.48,0.2,0.2,0.0,0.0,0.0,0.0,0.07,3083616.0
2023-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2998407.0
2023-11-28,2.08,0.8,3.16,17.4,0.6,1.4,1.0,45.01,49.03,22.43,2929758.0
2023-11-29,77.2,74.6,95.47,36.2,84.8,81.0,119.0,0.2,0.2,3.26,2962608.0
2023-11-30,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,2945983.0
2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3019387.0
2023-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3112014.0
2023-12-03,1.8,2.0,0.79,5.2,0.2,0.4,1.3,22.2,24.4,17.18,3138104.0
2023-12-04,7.05,10.4,10.51,10.6,11.0,10.8,12.0,8.6,7.1,15.82,2926725.0
2023-12-05,0.2,0.4,0.32,0.8,0.0,0.2,0.4,3.2,1.6,3.28,2952150.0
2023-12-06,1.64,0.6,3.16,7.2,6.2,3.0,1.52,7.8,8.52,6.16,2952579.0
2023-12-07,20.08,19.4,17.84,23.6,16.01,17.02,13.6,5.0,4.7,8.91,2978120.0
2023-12-08,12.82,20.8,6.56,14.6,3.0,4.6,5.2,4.8,3.5,7.11,2959957.0
2023-12-09,7.44,20.6,4.98,10.0,5.2,4.4,2.8,0.52,0.2,2.52,2944319.0
2023-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3140856.0
2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3036550.0
2023-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2984501.0
2023-12-13,0.24,0.0,0.0,0.0,0.0,0.2,0.0,0.12,0.0,0.11,3006511.0
2023-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3043307.0
2023-12-15,3.68,5.6,6.88,59.2,10.0,9.8,10.4,73.2,64.1,61.19,2987861.0
2023-12-16,14.84,23.08,13.8,25.2,18.36,29.24,20.72,19.32,25.84,19.8,2985590.0
2023-12-17,0.0,0.0,0.64,0.2,0.2,0.8,0.8,0.0,0.0,0.0,3102032.0
2023-12-18,0.0,0.0,0.36,0.2,0.0,0.0,0.12,0.0,0.12,0.12,3034188.0
2023-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2981635.0
2023-12-20,0.28,0.0,0.46,0.8,0.0,0.2,0.4,1.0,0.92,0.98,3022847.0
2023-12-21,5.24,4.2,4.88,2.4,3.4,2.6,2.6,0.0,0.12,0.1,2972364.0
2023-12-22,6.84,7.2,7.8,14.0,6.8,11.0,7.0,0.0,0.2,0.08,3002154.0
2023-12-23,0.0,3.0,0.1,0.2,0.0,0.2,0.0,0.2,0.12,0.0,3051605.0
2023-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3155568.0
2023-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3023989.0
2023-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3021183.0
2023-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2983355.0
2023-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3017297.0
2023-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3003758.0
2023-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3056355.0
2023-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3050829.0
2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3014071.0
2024-01-02,4.85,2.2,3.37,11.2,4.6,4.2,1.72,15.6,12.92,20.28,2949551.0
2024-01-03,0.0,0.4,0.0,1.8,0.0,0.0,0.2,0.0,0.0,0.08,2966015.0
2024-01-04,0.1,0.6,0.56,0.0,0.0,0.0,0.0,0.2,1.32,0.25,2989216.0
2024-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3007656.0
2024-01-06,0.0,0.0,0.0,0.0,0.0,0.6,0.32,0.8,0.8,0.1,3047789.0
2024-01-07,15.68,8.2,20.52,15.8,19.03,27.01,20.8,6.6,15.8,5.94,3069349.0
2024-01-08,6.45,18.4,0.47,3.0,6.4,8.8,1.3,9.6,14.92,11.36,2955728.0
2024-01-09,20.04,31.4,21.4,15.0,30.0,38.8,27.2,4.04,5.0,28.35,2872151.0
2024-01-10,3.43,4.0,3.44,2.2,7.8,13.2,4.32,0.4,0.2,0.2,2926374.0
2024-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2918147.0
2024-01-12,2.04,2.2,1.88,0.2,0.2,0.2,1.32,0.0,0.0,0.0,2977982.0
2024-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.92,0.7,2945800.0
2024-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3157744.0
2024-01-15,5.32,2.6,8.88,2.8,4.2,6.2,8.6,2.12,1.92,1.25,2874894.0
2024-01-16,3.4,1.8,1.32,0.0,0.24,0.32,0.32,0.0,0.0,0.0,2977863.0
2024-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2987141.0
2024-01-18,1.28,0.2,1.56,0.4,1.0,1.4,1.6,0.0,0.0,0.0,2867363.0
2024-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,13.3,5.3,2920768.0
2024-01-20,27.04,37.8,29.8,31.8,20.6,28.6,21.4,23.2,35.8,26.28,2901495.0
2024-01-21,3.04,3.0,0.88,0.2,1.0,1.8,2.72,0.2,0.12,0.42,2979588.0
2024-01-22,1.04,1.4,0.56,0.0,0.64,0.0,0.0,1.3,2.5,1.55,2877038.0
2024-01-23,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.12,0.0,0.13,2965649.0
2024-01-24,2.44,2.2,3.05,0.2,0.2,1.0,0.72,0.0,0.0,0.0,2911122.0
2024-01-25,2.04,2.4,1.76,0.4,0.4,2.0,1.4,0.0,0.0,0.0,2743110.0
2024-01-26,0.64,3.0,0.64,0.2,0.8,1.2,1.2,0.72,0.8,1.22,2964485.0
2024-01-27,5.24,6.0,4.48,2.8,2.6,5.0,3.5,0.8,1.5,1.39,2908954.0
2024-01-28,14.52,7.4,3.12,8.6,7.08,11.4,7.7,1.1,1.6,6.62,2939028.0
2024-01-29,14.96,21.6,19.39,20.4,37.56,33.2,17.1,13.9,20.4,18.51,2898750.0
2024-01-30,3.43,3.4,3.88,6.4,5.8,6.2,3.7,4.7,6.3,5.88,2887433.0
2024-01-31,3.04,6.4,0.0,0.0,1.0,2.0,0.64,2.2,2.4,3.06,2919054.0
2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2938095.0
2024-02-02,0.64,0.8,0.64,1.6,0.8,0.4,1.2,0.0,0.0,0.17,2948511.0
2024-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2947014.0
2024-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3044442.0
2024-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2998079.0
2024-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2981417.0
2024-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2934815.0
2024-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2983631.0
2024-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2975538.0
2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3001452.0
2024-02-11,0.88,0.0,2.36,0.2,1.0,1.0,1.3,1.12,1.0,1.24,3054765.0
2024-02-12,0.48,0.2,1.38,1.2,2.4,2.0,2.1,3.7,4.4,4.16,2945198.0
2024-02-13,0.0,0.0,0.36,0.4,0.2,0.0,0.32,1.9,3.1,1.39,2917749.0
2024-02-14,7.96,20.2,5.08,0.8,1.2,2.2,1.8,0.0,0.12,0.07,2853403.0
2024-02-15,9.24,25.6,10.66,35.2,3.8,12.0,5.9,12.1,17.4,18.48,2870710.0
2024-02-16,2.24,5.8,2.8,0.8,0.8,1.8,0.7,8.3,12.7,9.01,2901973.0
2024-02-17,1.04,2.0,0.68,2.6,0.2,0.2,0.32,1.7,1.71,3.78,2958687.0
2024-02-18,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.3,0.7,0.11,3082361.0
2024-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2959523.233145457
2024-02-20,15.578289569528748,0.0,0.0,0.0,0.0,17.444311594410735,6.405202180459472,0.0,0.0,0.0,2925283.979084768
2024-02-21,0.0,1.0095233110711206,7.381826924594428,9.194323128697857,15.440720886297985,0.0,0.0,0.0,14.805549225619647,9.889489778781645,2936760.2563586417
2024-02-22,11.036390201119174,0.0,0.0,12.82925706501554,0.0,0.0,5.90612548591356,0.0,0.0,0.0,2950377.584962587
2024-02-23,0.0,4.6801524788356,0.0,0.0,1.6158011504621608,0.0,2.146109113731038,13.332075038549121,12.425727362415898,0.0,2948129.3150798343
2024-02-24,0.0,0.0,0.0,0.0,0.0,5.334168246210678,0.0,1.2367177581919133,10.605694572902369,0.0,2964788.0063976534
2024-02-25,0.0,0.0,0.0,0.0,0.0,0.0,4.354721097250259,0.0,0.18300007313494682,0.0,3004652.006569866
2024-02-26,0.0,0.0,0.0,15.452971450031274,0.0,15.430687585839701,0.0,11.441189537981142,0.0,0.0,2961922.956339051
2024-02-27,0.0,0.0,0.0,0.0,3.0694898612798265,0.0,0.0,0.0,0.0,0.0,2927783.726875778
2024-02-28,0.0,3.027220984021635,0.0,0.0,0.0,0.0,3.749978255032626,0.0,0.0,13.054802384803267,2939389.937300826
2024-02-29,0.0,0.0,15.290688961441372,7.7071408406660575,5.475700307210856,9.524198280026233,10.162847976900157,0.0,0.0,0.0,2953159.945563486
2024-03-01,0.0,0.0,3.224172338104556,0.0,6.050812279110672,0.0,5.250353690531006,0.0,0.0,0.0,2951079.176641282
2024-03-02,0.0,7.882225688209641,0.0,13.266908004412722,2.667596012264103,7.5634189962932314,0.0,0.0,0.0,5.797471186947208,2967911.8764962223
2024-03-03,0.0,8.830879803271968,0.0,0.0,10.818468498403071,0.0,0.0,0.0,5.52174011621433,0.0,3007948.066453008
2024-03-04,0.0,0.0,0.0,0.0,0.0,5.3377365547301965,0.0,0.0,0.0,3.411087209041594,2965381.4119372535
